Sujetos,Condición,Tiempo,Recuerdo_autop,Valencia_autop,Intensidad_autop,ValeInt_autop,num_palabras_unicas_norm,primera_persona_norm,tercera_persona_norm,num noun norm,num verb norm,num adj norm,num advs norm,num numeral norm,num propn norm,Positivo pysent,Negativo pysent,Intensidad pysent,Valencia pysent,Valencia e intensidad pysent,Valencia2 pysent,Valencia e intensidad2 pysent,cohe_norm_d=1,cohe_norm_d=2,cohe_norm_d=3,num_nodes_LSC,Comunidades_LSC,diámetro,k_mean,transitivity,ASP,average_CC,selfloops,L2,L3,density,Detalles internos norm,Detalles externos norm
8.0,cfk,2,3.0,-1.0,3.0,-3.0,-1.5796451210630589,0.0666666666666666,0.0333333333333333,0.1777777777777777,0.1555555555555555,0.0333333333333333,0.0333333333333333,0.0,0.0,0.0033024398144334,0.9341564178466796,0.9374588576611133,-1,-0.9374588576611133,-1.0,-0.9374588576611133,1.0956015658884997,0.8895456979482396,0.7497660476274909,57.0,9.0,14.475903614457838,2.8771929824561404,0.0394736842105263,6.351264078871864,0.0150097465886939,0.0,1.0,1.0,0.0256892230576441,0.4301075268817204,0.5698924731182796
9.0,cfk,2,2.0,-1.0,3.0,-3.0,-0.4737258894286198,0.040590405904059,0.0645756457564575,0.1273062730627306,0.1605166051660516,0.033210332103321,0.0977859778597785,0.0,0.0276752767527675,0.3887518942356109,0.028872761875391,0.4176246561110019,0,0.0,1.0,0.4176246561110019,0.94427849686876,0.8881425230323193,0.902117322384628,225.0,27.0,11.754945054945054,4.044444444444444,0.0287456445993031,4.551761829539023,0.0740126203214324,0.0,10.0,33.0,0.0090277777777777,0.6428571428571429,0.3571428571428571
10.0,cfk,2,4.0,-1.0,4.0,-4.0,-0.92846812021407,0.025,0.0916666666666666,0.1208333333333333,0.1708333333333333,0.0375,0.075,0.0083333333333333,0.0041666666666666,0.0166596267372369,0.2889151275157928,0.3055747542530298,0,0.0,-1.0,-0.3055747542530298,0.9834336302465464,0.9784963028512564,1.0043188507365397,116.0,19.0,13.534246575342465,3.7586206896551726,0.0205992509363295,4.926885387215244,0.0440569837051156,1.0,4.5,12.333333333333334,0.0163418290854572,0.5147058823529411,0.4852941176470588
11.0,cfk,2,3.0,0.0,3.0,0.0,-0.7789879730255737,0.0149253731343283,0.044776119402985,0.1716417910447761,0.0820895522388059,0.0149253731343283,0.1044776119402985,0.0,0.0298507462686567,0.0120052611455321,0.7665030360221863,0.7785082971677184,-1,-0.7785082971677184,-1.0,-0.7785082971677184,0.9239069634340252,0.9383888702280462,0.9093414860219186,82.0,13.0,14.099999999999998,3.1463414634146343,0.018348623853211,5.644506983531374,0.0270938185572331,0.0,2.0,5.0,0.0194218608852755,0.5539568345323741,0.4460431654676259
12.0,cfk,2,2.0,0.0,3.0,0.0,-0.3609037129791786,0.0631067961165048,0.0436893203883495,0.0970873786407767,0.1310679611650485,0.0533980582524271,0.116504854368932,0.0194174757281553,0.0436893203883495,0.0072742654010653,0.8123288154602051,0.8196030808612704,-1,-0.8196030808612704,-1.0,-0.8196030808612704,1.0728937442993112,1.0378765068090785,0.9882957395347508,101.0,16.0,12.2744014732965,3.5643564356435644,0.0333333333333333,4.93846685082871,0.0399314220368384,1.0,3.5,6.333333333333333,0.0178217821782178,0.7273809523809524,0.2726190476190476
13.0,cfk,2,2.0,0.0,1.0,0.0,-1.0317906400091967,0.034090909090909,0.0795454545454545,0.1477272727272727,0.1022727272727272,0.0,0.0681818181818181,0.0,0.0227272727272727,0.0100337676703929,0.7181268334388733,0.7281606011092663,-1,-0.7281606011092663,-1.0,-0.7281606011092663,0.8383154410680151,0.941405787051137,0.9665212659121,59.0,9.0,14.1,3.016949152542373,0.0188679245283018,5.796280061475816,0.0503585397653194,0.0,0.0,3.0,0.0260081823495032,0.585,0.415
14.0,cfk,2,2.0,0.0,2.0,0.0,0.0205672517447431,0.0511363636363636,0.0681818181818181,0.1534090909090909,0.1136363636363636,0.034090909090909,0.096590909090909,0.0113636363636363,0.0284090909090909,0.0288084615021944,0.1493831872940063,0.1781916487962007,0,0.0,0.0,0.0,0.92889532040785,0.9112202901491014,0.9281649830814108,101.0,16.0,16.636363636363637,3.247524752475248,0.0357142857142857,6.1918660366036535,0.0364348126707972,0.0,4.0,3.0,0.0162376237623762,0.76010101010101,0.2398989898989899
15.0,cfk,2,3.0,0.0,3.0,0.0,-0.167259742468751,0.054054054054054,0.0675675675675675,0.1554054054054054,0.1824324324324324,0.0135135135135135,0.0743243243243243,0.0135135135135135,0.0135135135135135,0.0191174186766147,0.5303349494934082,0.549452368170023,-1,-0.549452368170023,-1.0,-0.549452368170023,0.9966015323268204,0.9019147059027692,0.9052302550768434,89.0,14.0,16.392857142857146,3.1235955056179776,0.0219298245614035,5.632637622209117,0.0368214576671111,0.0,2.0,3.0,0.0177477017364657,0.8203592814371258,0.1796407185628742
16.0,cfk,2,3.0,0.0,4.0,0.0,-0.5132649025747368,0.0324074074074074,0.0509259259259259,0.1481481481481481,0.1111111111111111,0.0509259259259259,0.074074074074074,0.0,0.0231481481481481,0.03544807061553,0.125336468219757,0.1607845388352871,0,0.0,0.0,0.0,1.0393721291054443,1.0012256437938796,0.9895064190752274,120.0,19.0,13.223300970873789,3.4166666666666665,0.0151515151515151,5.183312511898248,0.0337171193028391,0.0,3.0,7.0,0.0143557422969187,0.796875,0.203125
17.0,cfk,2,1.0,0.0,1.0,0.0,-0.228587626897751,0.0928381962864721,0.0477453580901856,0.1140583554376657,0.1511936339522546,0.0450928381962864,0.1087533156498673,0.0079575596816976,0.0503978779840848,0.0121842417865991,0.6944776177406311,0.7066618595272303,-1,-0.7066618595272303,-1.0,-0.7066618595272303,1.0232911169868146,0.9918589930378998,0.9804601654958756,163.0,19.0,14.844166666666665,3.914110429447853,0.0183823529411764,4.895558699569608,0.0518508577050329,0.0,8.0,19.0,0.0120805877452094,0.6305970149253731,0.3694029850746269
18.0,cfk,2,1.0,0.0,1.0,0.0,0.61165999552543,0.0413625304136253,0.0510948905109489,0.1532846715328467,0.1313868613138686,0.0559610705596107,0.0924574209245742,0.0097323600973236,0.0291970802919708,0.0128265200182795,0.5706759691238403,0.5835024891421199,-1,-0.5835024891421199,-1.0,-0.5835024891421199,1.004077733232552,0.9205194854017976,0.8882891059535396,178.0,23.0,13.637811634349031,4.056179775280899,0.0354330708661417,4.695162300059313,0.0737739342873258,0.0,3.0,19.0,0.0114581349584206,0.6302895322939867,0.3697104677060133
19.0,cfk,2,3.0,0.0,5.0,0.0,-0.9069974416956624,0.0394736842105263,0.0657894736842105,0.1184210526315789,0.1710526315789473,0.0,0.1578947368421052,0.0,0.0,0.033722698688507,0.3617511689662933,0.3954738676548004,0,0.0,-1.0,-0.3954738676548004,0.7150851028414879,0.6003726526735613,0.5935651063284635,44.0,6.0,13.333333333333336,3.1818181818181817,0.05,5.140100646160181,0.0379079254079254,1.0,0.5,2.333333333333333,0.0369978858350951,0.2291666666666666,0.7708333333333334
20.0,cfk,2,,,,,-0.7566905874670905,0.0324324324324324,0.0756756756756756,0.1513513513513513,0.1621621621621621,0.0216216216216216,0.1081081081081081,0.0108108108108108,0.0378378378378378,0.0075740884058177,0.5653428435325623,0.57291693193838,-1,-0.57291693193838,-1.0,-0.57291693193838,1.041744042620257,1.0430464392778522,1.0749374473176994,99.0,16.0,15.65568400770713,3.4545454545454546,0.0306748466257668,5.539500516152013,0.0315214675731609,0.0,1.0,7.0,0.0176252319109461,0.5797101449275363,0.4202898550724637
21.0,cfk,2,,,,,-0.4155313486006327,0.0504451038575667,0.0563798219584569,0.1483679525222551,0.1602373887240356,0.0148367952522255,0.1305637982195845,0.0,0.0178041543026706,0.0207553524523973,0.1486044377088546,0.169359790161252,0,0.0,0.0,0.0,0.9131175103223488,0.9291616201370524,0.8310810778762091,140.0,19.0,14.039548022598872,4.185714285714286,0.0297131147540983,4.972245690130881,0.0337969154623128,2.0,6.0,16.666666666666668,0.0150565262076053,0.60546875,0.39453125
22.0,cfk,2,3.0,0.0,3.0,0.0,-1.0699575540259347,0.0359281437125748,0.059880239520958,0.1137724550898203,0.1616766467065868,0.0658682634730539,0.0958083832335329,0.0,0.0239520958083832,0.0097020277753472,0.5753438472747803,0.5850458750501275,-1,-0.5850458750501275,-1.0,-0.5850458750501275,0.9292884410611884,0.8038754475426034,0.8897893205694819,86.0,13.0,17.202546296296294,3.3255813953488373,0.04,5.916751532654383,0.0336454243430987,2.0,2.0,2.6666666666666665,0.0195622435020519,0.8307291666666666,0.1692708333333333
23.0,cfk,2,1.0,0.0,1.0,0.0,0.7103762366016486,0.0328947368421052,0.0657894736842105,0.1019736842105263,0.1184210526315789,0.0657894736842105,0.0822368421052631,0.006578947368421,0.0098684210526315,0.0041963839903473,0.9514299035072328,0.95562628749758,-1,-0.95562628749758,-1.0,-0.95562628749758,1.0161285746619788,1.0151578991351284,0.9888227316504395,146.0,19.0,16.007352941176467,3.712328767123288,0.0402414486921529,5.169628407869935,0.0780516642442211,0.0,5.0,23.0,0.0128011336797354,0.7347972972972973,0.2652027027027027
24.0,cfk,2,4.0,-1.0,3.0,-3.0,0.7740884160997694,0.0483460559796437,0.099236641221374,0.1145038167938931,0.1577608142493638,0.0330788804071246,0.099236641221374,0.015267175572519,0.015267175572519,0.0930065214633941,0.1449577212333679,0.237964242696762,0,0.0,0.0,0.0,0.9812663163917412,1.0725808594370212,1.0116061101077023,182.0,27.0,12.9375,3.857142857142857,0.0420757363253856,4.817979327302532,0.0548657403786276,0.0,9.0,33.0,0.010655090765588,0.7336683417085427,0.2663316582914573
25.0,cfk,2,4.0,-1.0,4.0,-4.0,-0.2261335084333232,0.0350877192982456,0.043859649122807,0.087719298245614,0.1578947368421052,0.0,0.087719298245614,0.0,0.0350877192982456,0.1072443574666976,0.1504353582859039,0.2576797157526016,0,0.0,0.0,0.0,0.9212688032764798,0.987524267171748,1.0984292031215324,69.0,11.0,17.377777777777773,3.0144927536231885,0.0172413793103448,5.788768115942003,0.0316711299548828,0.0,1.0,3.0,0.0221653878942881,0.5289256198347108,0.4710743801652892
26.0,cfk,2,2.0,-1.0,3.0,-3.0,-0.6879244480048109,0.0197044334975369,0.083743842364532,0.1330049261083744,0.1477832512315271,0.0295566502463054,0.0985221674876847,0.0,0.0344827586206896,0.025853531435132,0.4944805204868316,0.5203340519219637,-1,-0.5203340519219637,-1.0,-0.5203340519219637,0.9295233745779364,0.7985604817115577,0.817234883111242,102.0,13.0,12.875000000000002,3.607843137254902,0.0186046511627906,4.879134117056331,0.0337600668687902,0.0,1.0,8.0,0.0178606095903708,0.819078947368421,0.1809210526315789
27.0,cfk,2,3.0,0.0,2.0,0.0,-0.8423273511113478,0.0578947368421052,0.0789473684210526,0.1368421052631579,0.1263157894736842,0.0368421052631578,0.1473684210526315,0.0105263157894736,0.0157894736842105,0.0522675514221191,0.1077997758984565,0.1600673273205757,0,0.0,0.0,0.0,0.9415451892511902,0.8882335062481482,0.8897600428462304,86.0,12.0,15.612482853223591,3.744186046511628,0.0289017341040462,4.954446527390892,0.0538876384167919,1.0,2.5,9.333333333333334,0.0220246238030095,0.4388888888888889,0.5611111111111111
28.0,cfk,2,1.0,0.0,3.0,0.0,-0.9809879310616696,0.0353535353535353,0.0808080808080808,0.1565656565656565,0.1363636363636363,0.0101010101010101,0.0909090909090909,0.0,0.0252525252525252,0.0092860888689756,0.4418315589427948,0.4511176478117704,0,0.0,-1.0,-0.4511176478117704,0.9655628366960876,0.9971477222288304,0.9402057041662232,96.0,16.0,11.90521978021978,3.75,0.0311284046692607,4.6941965289826735,0.05072641179861,0.0,2.0,9.0,0.0197368421052631,1.0,0.0
29.0,cfk,2,2.0,0.0,5.0,0.0,0.3772648133069739,0.0196078431372549,0.0823529411764705,0.1019607843137254,0.1450980392156863,0.0196078431372549,0.1058823529411764,0.0117647058823529,0.0431372549019607,0.0286524910479784,0.3312824070453644,0.3599348980933428,0,0.0,-1.0,-0.3599348980933428,0.9717247841538548,0.9210030778582275,0.9049268308704668,136.0,19.0,15.1271186440678,3.4411764705882355,0.0247813411078717,5.374215317011803,0.0746040995374184,0.0,3.0,17.0,0.0127450980392156,0.9498031496062992,0.0501968503937007
30.0,cfk,2,2.0,0.0,2.0,0.0,0.1969293361459967,0.0461538461538461,0.0538461538461538,0.1115384615384615,0.1653846153846153,0.0384615384615384,0.073076923076923,0.0,0.0384615384615384,0.0053129643201828,0.8215718865394592,0.826884850859642,-1,-0.826884850859642,-1.0,-0.826884850859642,1.000893907886877,0.9736966749619996,0.97460220968206,129.0,19.0,14.146090534979422,3.736434108527132,0.0285714285714285,5.015168334157871,0.0606596376306425,0.0,2.0,13.0,0.0145954457364341,0.5596846846846847,0.4403153153153153
31.0,cfk,2,2.0,0.0,2.0,0.0,-0.3830220737607701,0.0521472392638036,0.0337423312883435,0.1257668711656441,0.1380368098159509,0.0184049079754601,0.0674846625766871,0.0030674846625766,0.0337423312883435,0.3514383733272552,0.0455991178750991,0.3970374912023544,0,0.0,1.0,0.3970374912023544,0.9336175470679586,0.9700290291597056,0.9633339806028972,134.0,18.0,10.625,4.044776119402985,0.0265700483091787,4.526532215400114,0.0594659144752428,0.0,3.0,16.0,0.0152059252609134,0.8510479041916168,0.1489520958083832
32.0,cfk,2,1.0,0.0,2.0,0.0,-0.1372754485482611,0.0153061224489795,0.0612244897959183,0.1479591836734693,0.1530612244897959,0.0306122448979591,0.0765306122448979,0.010204081632653,0.0306122448979591,0.3825999498367309,0.0389927588403224,0.4215927086770534,0,0.0,1.0,0.4215927086770534,0.8441208115598142,0.8755043288217015,0.9316373945155711,111.0,17.0,19.49171270718232,3.225225225225225,0.0145348837209302,5.873558339856667,0.042068238778765,0.0,1.0,10.0,0.0146601146601146,0.7912234042553191,0.2087765957446808
33.0,cfk,2,2.0,-1.0,2.0,-2.0,-0.2781233864467571,0.0588235294117647,0.0522875816993464,0.1372549019607843,0.130718954248366,0.0326797385620915,0.0522875816993464,0.0130718954248366,0.0915032679738562,0.0368300415575504,0.371647834777832,0.4084778763353824,0,0.0,-1.0,-0.4084778763353824,0.8338576603253977,0.7408641046490233,0.8511025393054518,87.0,15.0,14.524137931034478,3.310344827586207,0.0323741007194244,5.5570389624754,0.0807059812012123,1.0,4.5,9.333333333333334,0.0192461908580593,0.9271523178807948,0.0728476821192053
34.0,cfk,2,2.0,0.0,2.0,0.0,-1.065204589146982,0.0404040404040404,0.0505050505050505,0.1818181818181818,0.1313131313131313,0.0303030303030303,0.1515151515151515,0.0,0.0101010101010101,0.0365303754806518,0.6251163482666016,0.6616467237472534,-1,-0.6616467237472534,-1.0,-0.6616467237472534,0.9269317427780116,0.9076533896650968,0.9741974607732046,66.0,13.0,14.625000000000004,2.878787878787879,0.0089285714285714,6.035143097643068,0.0193783068783068,0.0,2.0,2.0,0.0221445221445221,0.6857798165137615,0.3142201834862385
35.0,cfk,2,3.0,0.0,5.0,0.0,-0.0103464578046013,0.0149812734082397,0.0805243445692883,0.1367041198501872,0.149812734082397,0.0393258426966292,0.0786516853932584,0.0093632958801498,0.0280898876404494,0.0277439337223768,0.1560442745685577,0.1837882082909345,0,0.0,0.0,0.0,0.9699848807542728,0.9640910816398084,0.9781973864454656,194.0,24.0,12.10088691796009,4.649484536082475,0.0270758122743682,4.2928185541904895,0.066292006844624,0.0,8.0,33.0,0.0120452967256022,0.6752717391304348,0.3247282608695652
36.0,cfk,2,2.0,-1.0,2.0,-2.0,-1.0722264296725077,0.0144230769230769,0.0288461538461538,0.1394230769230769,0.1490384615384615,0.0528846153846153,0.1009615384615384,0.0048076923076923,0.0192307692307692,0.059747789055109,0.3283572793006897,0.3881050683557987,0,0.0,-1.0,-0.3881050683557987,0.898062317019269,0.886953251801854,0.8847037858211012,110.0,17.0,13.749999999999996,3.4727272727272727,0.0175879396984924,5.360166619376175,0.0246176396346002,0.0,4.0,7.0,0.015929941618015,0.7029914529914529,0.297008547008547
37.0,cfk,2,5.0,-1.0,5.0,-5.0,-1.4969248303561593,0.0246913580246913,0.0534979423868312,0.0823045267489712,0.1522633744855967,0.0699588477366255,0.1275720164609053,0.0,0.0123456790123456,0.0120844300836324,0.3608798086643219,0.3729642387479543,0,0.0,-1.0,-0.3729642387479543,0.8219310253454835,0.9057913790724664,0.8610778639417094,114.0,17.0,15.879629629629632,3.789473684210526,0.0171755725190839,5.019117767207014,0.0348151633368351,0.0,1.0,9.0,0.0167675826734979,0.4983333333333333,0.5016666666666667
38.0,cfk,2,4.0,-1.0,5.0,-5.0,0.2300434605401312,0.0276008492569002,0.0636942675159235,0.1337579617834395,0.1104033970276008,0.0339702760084925,0.0891719745222929,0.0,0.0106157112526539,0.0121571533381938,0.6216092109680176,0.6337663643062115,-1,-0.6337663643062115,-1.0,-0.6337663643062115,1.0324091228790166,1.0156063836401137,1.0222850275737665,178.0,23.0,11.744245524296677,4.382022471910112,0.0537488708220415,4.247882938293076,0.1035205282694231,1.0,11.5,54.333333333333336,0.0123785945534183,0.5081967213114754,0.4918032786885246
39.0,cfk,2,4.0,1.0,4.0,4.0,-0.479701044209015,0.0267857142857142,0.0416666666666666,0.1845238095238095,0.1071428571428571,0.0416666666666666,0.1279761904761904,0.0,0.0089285714285714,0.0181833002716302,0.4029628336429596,0.4211461339145899,0,0.0,-1.0,-0.4211461339145899,0.9269162920144846,0.9755815802077868,0.990423544208256,137.0,17.0,12.01281138790036,4.102189781021898,0.0339702760084925,4.543970614975329,0.0438657426324176,0.0,5.0,11.0,0.0150815800772863,0.3613333333333333,0.6386666666666667
40.0,cfk,2,1.0,0.0,1.0,0.0,0.2956240103305338,0.0369230769230769,0.0569230769230769,0.1553846153846153,0.1415384615384615,0.06,0.0953846153846153,0.0023076923076923,0.01,0.0272887367755174,0.1561286598443985,0.1834173966199159,0,0.0,0.0,0.0,0.9952771524852428,0.9900104307803445,0.9760483831509484,417.0,43.0,11.067343173431734,5.189448441247002,0.030450532035318,4.173787771555086,0.0700922614058404,2.0,25.0,126.66666666666669,0.0062373178380372,0.4921111945905334,0.5078888054094666
41.0,cfk,2,2.0,0.0,4.0,0.0,-0.5132930726851743,0.03125,0.0416666666666666,0.1276041666666666,0.1171875,0.0286458333333333,0.0885416666666666,0.0104166666666666,0.0104166666666666,0.0245814695954322,0.205307051539421,0.2298885211348533,0,0.0,0.0,0.0,0.975224004705533,0.985286225299197,0.9215572304448688,150.0,18.0,12.509999999999998,4.32,0.0349206349206349,4.594688392293924,0.0550409585206908,0.0,8.0,16.0,0.014496644295302,0.5928770949720671,0.4071229050279329
42.0,cfk,2,2.0,0.0,3.0,0.0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
43.0,cfk,2,2.0,0.0,2.0,0.0,-0.752265781584992,0.045045045045045,0.0675675675675675,0.1036036036036036,0.1666666666666666,0.045045045045045,0.0945945945945946,0.0,0.009009009009009,0.0418229922652244,0.1613247096538543,0.2031477019190788,0,0.0,0.0,0.0,0.9396537690934048,0.9419839432164966,0.9564596589177332,103.0,14.0,11.4,3.7864077669902914,0.0303030303030303,4.657367218732134,0.046925520050478,0.0,5.0,8.0,0.0185608223872073,0.6072874493927125,0.3927125506072874
44.0,cfk,2,3.0,-1.0,2.0,-2.0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
45.0,cfk,2,5.0,-1.0,5.0,-5.0,-1.1721474271037078,0.064516129032258,0.0483870967741935,0.0483870967741935,0.1612903225806451,0.0,0.1612903225806451,0.0,0.064516129032258,0.076217271387577,0.0708511024713516,0.1470683738589286,0,0.0,0.0,0.0,0.9121052862506732,0.8569507003554773,1.028578328739709,44.0,6.0,22.814516129032263,2.6818181818181817,0.0,7.40587490622654,0.0,0.0,0.0,0.0,0.031183932346723,0.5,0.5
46.0,cfk,2,2.0,0.0,3.0,0.0,-1.012894625574398,0.0687022900763358,0.0839694656488549,0.1374045801526717,0.1068702290076335,0.0534351145038167,0.1221374045801526,0.0,0.0076335877862595,0.0421546287834644,0.1390472650527954,0.1812018938362598,0,0.0,0.0,0.0,0.8551062482385482,0.876765645666821,0.6897918076192281,63.0,10.0,12.56880733944954,3.4285714285714284,0.0412371134020618,5.163636747981194,0.0530732355920325,0.0,3.0,6.0,0.0276497695852534,0.7547169811320755,0.2452830188679245
47.0,cfk,2,3.0,0.0,3.0,0.0,1.6548225950752649,0.0220588235294117,0.0735294117647058,0.1470588235294117,0.1323529411764706,0.0073529411764705,0.0588235294117647,0.0073529411764705,0.0588235294117647,0.0189532320946455,0.6449686288833618,0.6639218609780073,-1,-0.6639218609780073,-1.0,-0.6639218609780073,0.9287192746314296,0.8650613788020395,0.888581066132334,85.0,14.0,14.488549618320617,3.0352941176470587,0.0144230769230769,5.674395763394464,0.0275350140056022,0.0,4.0,2.0,0.0180672268907563,0.6985815602836879,0.301418439716312
48.0,cfk,2,2.0,0.0,3.0,0.0,-0.407299208192282,0.05,0.0958333333333333,0.1541666666666666,0.1125,0.025,0.0625,0.0,0.0,0.034834511578083,0.5237008929252625,0.5585354045033455,-1,-0.5585354045033455,-1.0,-0.5585354045033455,0.7918009533538747,0.7771656978636113,0.8765981604703914,101.0,15.0,10.897058823529411,4.0,0.0385852090032154,4.336827614378896,0.0455993555785113,0.0,2.0,13.0,0.02,0.787117903930131,0.212882096069869
49.0,cfk,2,1.0,0.0,3.0,0.0,1.1063631574219277,0.028169014084507,0.0824949698189134,0.1529175050301811,0.1327967806841046,0.0201207243460764,0.1046277665995975,0.0020120724346076,0.0402414486921529,0.0071420632302761,0.7328214645385742,0.7399635277688503,-1,-0.7399635277688503,-1.0,-0.7399635277688503,0.8055842600558408,0.7804473475184328,0.8185496415902999,196.0,27.0,15.15351894818252,4.387755102040816,0.038201160541586,4.704640716097913,0.0652613745056725,1.0,7.5,42.333333333333336,0.0112506541077969,0.6263736263736264,0.3736263736263736
50.0,cfk,2,4.0,-1.0,4.0,-4.0,-0.1650133563090612,0.0405405405405405,0.0918918918918919,0.1648648648648648,0.1162162162162162,0.0324324324324324,0.0594594594594594,0.0189189189189189,0.0135135135135135,0.0263480320572853,0.2836438715457916,0.3099919036030769,0,0.0,-1.0,-0.3099919036030769,1.0000996517987335,0.9481619692301736,0.9681337847160304,164.0,23.0,12.90802845528455,3.987804878048781,0.0172744721689059,4.913092272256152,0.0361829963027305,2.0,7.0,12.666666666666666,0.0122325303007631,0.6919753086419753,0.3080246913580247
51.0,cfk,2,3.0,-1.0,3.0,-3.0,-0.9296007553649208,0.032520325203252,0.0975609756097561,0.1300813008130081,0.089430894308943,0.048780487804878,0.1138211382113821,0.0,0.032520325203252,0.009970773011446,0.5483204126358032,0.5582911856472492,-1,-0.5582911856472492,-1.0,-0.5582911856472492,0.8620356274668756,0.8206512888766134,0.8775034985538466,79.0,14.0,15.107843137254898,2.962025316455696,0.0189873417721519,6.00608955039329,0.0398350243286952,0.0,1.0,4.0,0.0189873417721519,0.3724489795918367,0.6275510204081632
52.0,cfk,2,3.0,-1.0,2.0,-2.0,1.0560295692419142,0.0211267605633802,0.0704225352112676,0.2253521126760563,0.0985915492957746,0.0492957746478873,0.056338028169014,0.0070422535211267,0.0140845070422535,0.0481975860893726,0.3585453033447265,0.4067428894340992,0,0.0,-1.0,-0.4067428894340992,1.084150947128525,0.9687608911240346,1.0998428292294444,94.0,13.0,20.86330935251799,2.936170212765957,0.0,6.9855810615748375,0.028034426172724,1.0,5.5,4.333333333333333,0.0157858613589567,0.6800699300699301,0.3199300699300699
53.0,cfk,2,4.0,-1.0,5.0,-5.0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
54.0,cfk,2,3.0,-1.0,1.0,-1.0,-1.190575711656998,0.0372670807453416,0.0496894409937888,0.1366459627329192,0.1490683229813664,0.0186335403726708,0.1304347826086956,0.0062111801242236,0.0062111801242236,0.0228572338819503,0.3859555125236511,0.4088127464056015,0,0.0,-1.0,-0.4088127464056015,0.9826770647521306,0.877673834503247,0.8907082792616903,84.0,11.0,22.34375,3.4047619047619047,0.0387323943661971,6.114022807499868,0.0327648652053414,1.0,1.5,6.333333333333333,0.0205106138841078,0.5227272727272727,0.4772727272727273
55.0,cfk,2,2.0,-1.0,2.0,-2.0,0.1070914844743266,0.0470430107526881,0.0389784946236559,0.1061827956989247,0.1370967741935483,0.0631720430107526,0.1223118279569892,0.0013440860215053,0.0094086021505376,0.0030205848161131,0.9390121698379515,0.9420327546540648,-1,-0.9420327546540648,-1.0,-0.9420327546540648,1.0009915731150836,0.9781430142345956,1.0033068216594894,253.0,28.0,13.176733780760625,4.711462450592886,0.0409221902017291,4.470163013477546,0.0621643191866584,0.0,13.0,53.0,0.0093481397829223,0.4629265091863517,0.5370734908136483
56.0,cfk,2,2.0,0.0,2.0,0.0,0.2815427062580403,0.0524344569288389,0.0224719101123595,0.1310861423220973,0.1348314606741573,0.0374531835205992,0.1011235955056179,0.0037453183520599,0.0411985018726591,0.0225534625351429,0.2754591405391693,0.2980126030743122,0,0.0,0.0,0.0,0.9005454582994673,0.8811872839063638,0.9012608467905416,112.0,14.0,10.575,4.267857142857143,0.0367088607594936,4.381409579222065,0.0463547719495723,0.0,4.0,13.0,0.0192245817245817,0.6394230769230769,0.3605769230769231
57.0,cfk,2,2.0,-1.0,4.0,-4.0,-0.6162969726170768,0.0273972602739726,0.0410958904109589,0.1643835616438356,0.1438356164383561,0.0273972602739726,0.0890410958904109,0.0,0.0136986301369863,0.0553557462990284,0.1930889338254928,0.2484446801245212,0,0.0,0.0,0.0,0.8371489857684545,0.9553161490608596,0.8611251444038314,82.0,14.0,16.937343358395992,3.2439024390243905,0.035,5.774750977111512,0.0326204621936329,0.0,0.0,2.0,0.0200240891297801,0.2455357142857142,0.7544642857142857
58.0,cfk,2,2.0,0.0,1.0,0.0,-0.9192607018298028,0.0379746835443038,0.050632911392405,0.1265822784810126,0.1265822784810126,0.0316455696202531,0.0886075949367088,0.0126582278481012,0.0063291139240506,0.0170365776866674,0.6078810095787048,0.6249175872653723,-1,-0.6249175872653723,-1.0,-0.6249175872653723,0.8855274492313189,0.9003902564764484,0.8680511785858691,79.0,12.0,19.253731343283583,3.367088607594937,0.0423728813559322,5.949398322986085,0.0713699227760493,0.0,5.0,10.0,0.0215839013307367,0.3757225433526011,0.6242774566473989
59.0,cfk,2,2.0,-1.0,4.0,-4.0,0.0707237763271801,0.0413625304136253,0.048661800486618,0.1362530413625304,0.1630170316301703,0.0413625304136253,0.0802919708029197,0.0072992700729927,0.0316301703163017,0.0123442644253373,0.7432888746261597,0.755633139051497,-1,-0.755633139051497,-1.0,-0.755633139051497,0.8977777046409695,0.8081616630572062,0.815102114736994,196.0,28.0,13.58839050131926,3.857142857142857,0.018910741301059,4.956555644380689,0.053000759405609,1.0,5.5,22.33333333333333,0.0098901098901098,0.8430493273542601,0.1569506726457399
60.0,cfk,2,1.0,0.0,1.0,0.0,0.1028281032648249,0.0589743589743589,0.0512820512820512,0.1076923076923077,0.1461538461538461,0.0307692307692307,0.1153846153846153,0.0,0.0051282051282051,0.0119058163836598,0.4151295721530914,0.4270353885367512,0,0.0,-1.0,-0.4270353885367512,1.090536807895263,1.0720724736190852,1.0927824398708177,141.0,19.0,13.062236286919832,4.4822695035461,0.0409026798307475,4.38675713334528,0.0890720677434368,0.0,15.0,34.0,0.0160081053698075,0.597799511002445,0.402200488997555
